"","x","y","cell","Grass","Temperate Broadleaf Deciduous Tree","Temperate Needleleaf Deciduous Tree","Temperate Needleleaf Evergreen Tree","NA"
"1983",165000,1102000,14534,53,76,4,3,0
"1984",165000,1110000,14238,91,28,5,14,0
"1985",165000,1118000,13942,3,57,36,52,0
"1986",165000,1126000,13646,10,85,15,39,1
"1987",165000,1134000,13350,24,74,14,24,0
"1988",165000,1142000,13054,13,80,23,34,0
"1989",165000,1150000,12758,23,14,15,102,0
"1990",165000,1158000,12462,28,7,2,83,0
"1991",165000,1166000,12166,9,3,3,59,0
"1992",165000,1174000,11870,8,17,1,84,0
"1993",165000,1182000,11574,12,11,1,64,0
"1994",165000,1190000,11278,4,87,14,41,0
"1995",165000,1198000,10982,0,94,25,43,0
"1996",165000,1206000,10686,35,53,11,45,0
"1997",165000,1214000,10390,34,38,1,53,0
"1998",165000,1222000,10094,21,60,1,46,0
"1999",165000,1230000,9798,19,10,1,2,0
"2000",165000,1238000,9502,5,18,16,1,0
"2001",165000,1246000,9206,12,27,13,22,0
"2002",165000,1254000,8910,17,53,7,61,0
"2003",165000,1262000,8614,9,17,13,97,0
"2004",165000,1270000,8318,13,53,35,51,0
"2005",165000,1278000,8022,6,51,40,57,0
"2006",165000,1286000,7726,7,37,58,38,0
"2007",165000,1294000,7430,0,36,39,79,0
"2008",165000,1302000,7134,0,23,31,100,0
"2009",165000,1310000,6838,4,29,38,89,0
"2010",165000,1318000,6542,2,43,25,80,0
"2011",165000,1326000,6246,4,38,15,91,0
"2012",165000,1334000,5950,10,8,91,57,0
"2013",165000,1342000,5654,12,9,78,37,0
"2014",165000,1350000,5358,54,9,49,8,0
"2015",165000,1358000,5062,49,1,85,15,0
"2016",165000,1366000,4766,69,0,65,10,0
"2017",165000,1374000,4470,21,4,99,26,0
"2018",165000,1382000,4174,1,18,89,38,0
"2019",165000,1390000,3878,5,18,58,67,0
"2020",165000,1398000,3582,0,13,89,40,0
"2021",165000,1406000,3286,1,16,45,66,0
"2022",165000,1414000,2990,2,18,13,21,0
"2023",165000,1422000,2694,0,6,4,2,0
"2024",173000,822000,24895,41,29,0,0,0
"2025",173000,830000,24599,138,8,0,0,0
"2026",173000,838000,24303,141,9,0,0,0
"2027",173000,846000,24007,140,8,0,0,0
"2028",173000,854000,23711,140,8,0,0,0
"2029",173000,862000,23415,144,6,0,0,0
"2030",173000,870000,23119,146,4,0,0,0
"2031",173000,878000,22823,127,21,0,0,0
"2032",173000,886000,22527,103,39,0,0,0
"2033",173000,894000,22231,60,90,0,0,0
"2034",173000,902000,21935,31,121,0,0,0
"2035",173000,910000,21639,4,138,0,0,0
"2036",173000,918000,21343,11,137,0,0,0
"2037",173000,926000,21047,8,140,0,0,0
"2038",173000,934000,20751,8,136,0,0,0
"2039",173000,942000,20455,6,136,0,0,0
"2040",173000,950000,20159,27,115,0,0,0
"2041",173000,958000,19863,18,126,0,0,0
"2042",173000,966000,19567,6,134,0,0,0
"2043",173000,974000,19271,36,106,2,0,0
"2044",173000,982000,18975,24,140,0,0,0
"2045",173000,990000,18679,18,146,0,0,0
"2046",173000,998000,18383,16,132,0,0,0
"2047",173000,1006000,18087,22,123,3,0,0
"2048",173000,1014000,17791,28,120,0,0,0
"2049",173000,1022000,17495,91,56,1,0,0
"2050",173000,1030000,17199,98,76,0,0,0
"2051",173000,1038000,16903,39,93,10,0,0
"2052",173000,1046000,16607,15,106,25,0,0
"2053",173000,1054000,16311,22,114,14,0,0
"2054",173000,1062000,16015,4,144,0,2,0
"2055",173000,1070000,15719,4,132,12,0,0
"2056",173000,1078000,15423,1,118,18,1,0
"2057",173000,1086000,15127,1,95,62,2,0
"2058",173000,1094000,14831,0,71,68,19,0
"2059",173000,1102000,14535,16,57,17,44,0
"2060",173000,1110000,14239,39,49,13,37,0
"2061",173000,1118000,13943,12,60,41,43,0
"2062",173000,1126000,13647,0,94,25,23,0
"2063",173000,1134000,13351,15,104,18,23,0
"2064",173000,1142000,13055,15,71,23,41,0
"2065",173000,1150000,12759,18,25,17,88,0
"2066",173000,1158000,12463,30,23,11,88,0
"2067",173000,1166000,12167,27,22,2,83,0
"2068",173000,1174000,11871,19,10,0,117,0
"2069",173000,1182000,11575,45,13,4,86,0
"2070",173000,1190000,11279,10,73,7,66,2
"2071",173000,1198000,10983,5,96,13,36,0
"2072",173000,1206000,10687,14,48,19,67,0
"2073",173000,1214000,10391,28,53,13,46,0
"2074",173000,1222000,10095,41,58,3,38,0
"2075",173000,1230000,9799,14,45,32,45,0
"2076",173000,1238000,9503,10,31,45,42,0
"2077",173000,1246000,9207,27,20,60,17,0
"2078",173000,1254000,8911,16,17,40,69,0
"2079",173000,1262000,8615,22,2,2,6,0
"2080",173000,1270000,8319,28,23,32,15,0
"2081",173000,1278000,8023,10,30,45,63,0
"2082",173000,1286000,7727,9,25,44,66,0
"2083",173000,1294000,7431,0,51,39,58,0
"2084",173000,1302000,7135,0,68,21,61,0
"2085",173000,1310000,6839,5,40,30,49,0
"2086",173000,1318000,6543,0,27,29,88,0
"2087",173000,1326000,6247,0,24,46,92,0
"2088",173000,1334000,5951,8,6,101,39,0
"2089",173000,1342000,5655,7,14,102,37,0
"2090",173000,1350000,5359,32,10,84,20,0
"2091",173000,1358000,5063,28,0,74,58,0
"2092",173000,1366000,4767,92,0,27,37,0
"2093",173000,1374000,4471,1,6,107,48,0
"2094",173000,1382000,4175,4,14,101,41,0
"2095",173000,1390000,3879,0,27,36,87,0
"2096",173000,1398000,3583,0,7,83,56,0
"2097",173000,1406000,3287,4,8,29,51,0
"2098",181000,822000,24896,5,77,0,0,0
"2099",181000,830000,24600,36,110,0,0,0
"2100",181000,838000,24304,51,93,0,0,0
"2101",181000,846000,24008,59,91,0,0,0
"2102",181000,854000,23712,124,24,0,0,0
"2103",181000,862000,23416,158,0,0,0,0
"2104",181000,870000,23120,128,16,0,0,0
"2105",181000,878000,22824,113,33,0,0,0
"2106",181000,886000,22528,116,30,0,0,0
"2107",181000,894000,22232,59,81,0,0,0
"2108",181000,902000,21936,48,106,0,0,0
"2109",181000,910000,21640,12,146,0,0,0
"2110",181000,918000,21344,6,140,2,0,0
"2111",181000,926000,21048,2,142,0,0,0
"2112",181000,934000,20752,18,130,0,0,0
"2113",181000,942000,20456,10,140,0,0,0
"2114",181000,950000,20160,16,129,1,0,0
"2115",181000,958000,19864,34,110,0,0,0
"2116",181000,966000,19568,9,139,0,0,0
"2117",181000,974000,19272,25,123,0,0,0
"2118",181000,982000,18976,67,81,0,0,0
"2119",181000,990000,18680,25,117,2,0,0
"2120",181000,998000,18384,22,115,11,0,0
"2121",181000,1006000,18088,18,130,2,0,0
"2122",181000,1014000,17792,39,113,0,0,0
"2123",181000,1022000,17496,56,96,0,0,0
"2124",181000,1030000,17200,34,110,0,0,0
"2125",181000,1038000,16904,26,105,7,0,0
"2126",181000,1046000,16608,17,110,11,0,0
"2127",181000,1054000,16312,16,125,15,0,0
"2128",181000,1062000,16016,2,131,23,0,0
"2129",181000,1070000,15720,0,115,26,5,0
"2130",181000,1078000,15424,1,123,19,13,0
"2131",181000,1086000,15128,0,106,38,14,0
"2132",181000,1094000,14832,1,72,48,25,0
"2133",181000,1102000,14536,5,59,27,47,0
"2134",181000,1110000,14240,9,55,51,31,0
"2135",181000,1118000,13944,31,41,14,62,0
"2136",181000,1126000,13648,11,29,39,65,0
"2137",181000,1134000,13352,15,52,22,53,0
"2138",181000,1142000,13056,31,57,20,40,0
"2139",181000,1150000,12760,42,36,8,46,0
"2140",181000,1158000,12464,39,50,19,34,0
"2141",181000,1166000,12168,36,61,13,42,0
"2142",181000,1174000,11872,35,34,22,59,0
"2143",181000,1182000,11576,20,13,10,107,0
"2144",181000,1190000,11280,31,34,9,80,0
"2145",181000,1198000,10984,17,49,25,59,0
"2146",181000,1206000,10688,16,42,32,60,0
"2147",181000,1214000,10392,33,55,11,41,0
"2148",181000,1222000,10096,27,57,15,35,0
"2149",181000,1230000,9800,27,34,33,48,0
"2150",181000,1238000,9504,6,36,37,67,0
"2151",181000,1246000,9208,22,31,60,27,0
"2152",181000,1254000,8912,18,17,50,55,0
"2153",181000,1262000,8616,25,7,12,32,0
"2154",181000,1270000,8320,38,12,19,7,0
"2155",181000,1278000,8024,9,33,26,72,0
"2156",181000,1286000,7728,3,47,28,44,0
"2157",181000,1294000,7432,0,36,46,60,0
"2158",181000,1302000,7136,3,55,25,65,0
"2159",181000,1310000,6840,10,59,13,32,0
"2160",181000,1318000,6544,1,39,37,69,0
"2161",181000,1326000,6248,3,43,37,73,0
"2162",181000,1334000,5952,5,6,109,30,0
"2163",181000,1342000,5656,1,11,107,31,0
"2164",181000,1350000,5360,10,0,105,29,0
"2165",181000,1358000,5064,0,11,110,27,0
"2166",181000,1366000,4768,7,0,119,24,0
"2167",181000,1374000,4472,1,18,108,15,0
"2168",181000,1382000,4176,0,17,56,75,0
"2169",181000,1390000,3880,6,22,48,86,0
"2170",181000,1398000,3584,4,18,28,108,0
"2171",181000,1406000,3288,0,33,8,35,0
"2172",189000,822000,24897,42,64,0,0,0
"2173",189000,830000,24601,44,102,0,0,0
"2174",189000,838000,24305,43,99,0,0,0
"2175",189000,846000,24009,75,75,0,0,0
"2176",189000,854000,23713,66,82,0,0,0
"2177",189000,862000,23417,97,57,0,0,0
"2178",189000,870000,23121,133,27,0,0,0
"2179",189000,878000,22825,82,72,0,0,0
"2180",189000,886000,22529,114,44,0,0,0
"2181",189000,894000,22233,70,86,0,0,0
"2182",189000,902000,21937,81,63,0,0,0
"2183",189000,910000,21641,20,126,0,0,0
"2184",189000,918000,21345,10,136,2,0,0
"2185",189000,926000,21049,15,137,0,0,0
"2186",189000,934000,20753,14,126,0,0,0
"2187",189000,942000,20457,11,133,0,0,0
"2188",189000,950000,20161,19,123,0,0,0
"2189",189000,958000,19865,10,136,0,0,0
"2190",189000,966000,19569,72,84,0,0,0
"2191",189000,974000,19273,35,123,0,0,0
"2192",189000,982000,18977,80,61,3,0,0
"2193",189000,990000,18681,23,110,11,0,0
"2194",189000,998000,18385,19,121,6,0,0
"2195",189000,1006000,18089,11,138,1,0,0
"2196",189000,1014000,17793,10,142,0,0,0
"2197",189000,1022000,17497,17,121,2,0,0
"2198",189000,1030000,17201,12,96,28,0,0
"2199",189000,1038000,16905,11,126,9,0,0
"2200",189000,1046000,16609,18,115,13,0,0
"2201",189000,1054000,16313,10,138,12,0,0
"2202",189000,1062000,16017,1,114,20,1,0
"2203",189000,1070000,15721,4,106,31,9,0
"2204",189000,1078000,15425,1,120,24,17,0
"2205",189000,1086000,15129,0,94,31,28,1
"2206",189000,1094000,14833,0,82,28,34,0
"2207",189000,1102000,14537,1,86,47,22,0
"2208",189000,1110000,14241,5,59,30,52,0
"2209",189000,1118000,13945,25,47,18,56,0
"2210",189000,1126000,13649,17,62,21,24,0
"2211",189000,1134000,13353,46,49,7,8,0
"2212",189000,1142000,13057,34,81,22,13,0
"2213",189000,1150000,12761,59,70,3,26,0
"2214",189000,1158000,12465,22,87,18,23,0
"2215",189000,1166000,12169,105,60,30,29,0
"2216",189000,1174000,11873,17,86,10,36,1
"2217",189000,1182000,11577,21,32,17,77,1
"2218",189000,1190000,11281,23,75,19,41,0
"2219",189000,1198000,10985,8,44,8,88,0
"2220",189000,1206000,10689,20,70,12,46,0
"2221",189000,1214000,10393,8,35,30,45,0
"2222",189000,1222000,10097,14,51,16,65,0
"2223",189000,1230000,9801,6,64,14,58,0
"2224",189000,1238000,9505,6,22,23,57,0
"2225",189000,1246000,9209,25,40,51,26,0
"2226",189000,1254000,8913,15,9,44,72,0
"2227",189000,1262000,8617,32,17,16,47,0
"2228",189000,1270000,8321,25,29,20,54,0
"2229",189000,1278000,8025,7,14,16,89,0
"2230",189000,1286000,7729,12,57,25,34,0
"2231",189000,1294000,7433,1,50,37,62,0
"2232",189000,1302000,7137,5,43,44,60,0
"2233",189000,1310000,6841,2,64,22,66,0
"2234",189000,1318000,6545,0,47,23,78,0
"2235",189000,1326000,6249,0,34,41,71,0
"2236",189000,1334000,5953,1,0,115,28,0
"2237",189000,1342000,5657,0,5,77,70,0
"2238",189000,1350000,5361,0,13,92,45,0
"2239",189000,1358000,5065,0,12,75,59,0
"2240",189000,1366000,4769,2,0,140,8,0
"2241",189000,1374000,4473,0,7,96,41,0
"2242",189000,1382000,4177,0,8,67,69,0
"2243",189000,1390000,3881,0,8,86,58,0
"2244",189000,1398000,3585,0,6,66,58,0
"2245",189000,1406000,3289,0,6,12,24,0
"2246",197000,822000,24898,120,8,0,0,0
"2247",197000,830000,24602,124,28,0,0,0
"2248",197000,838000,24306,89,59,0,0,0
"2249",197000,846000,24010,79,63,0,0,0
"2250",197000,854000,23714,74,72,0,0,0
"2251",197000,862000,23418,91,57,0,0,0
"2252",197000,870000,23122,103,45,0,0,0
"2253",197000,878000,22826,87,63,0,0,0
"2254",197000,886000,22530,117,31,0,0,0
"2255",197000,894000,22234,24,124,0,0,0
"2256",197000,902000,21938,123,21,0,0,0
"2257",197000,910000,21642,34,110,0,0,0
"2258",197000,918000,21346,32,110,0,0,0
"2259",197000,926000,21050,7,127,0,0,0
"2260",197000,934000,20754,2,150,0,0,0
"2261",197000,942000,20458,14,128,0,0,0
"2262",197000,950000,20162,18,130,0,0,0
"2263",197000,958000,19866,25,121,0,0,0
"2264",197000,966000,19570,74,76,0,0,0
"2265",197000,974000,19274,18,119,5,0,0
"2266",197000,982000,18978,15,123,2,0,0
"2267",197000,990000,18682,8,132,2,0,0
"2268",197000,998000,18386,16,129,3,0,0
"2269",197000,1006000,18090,17,125,6,0,0
"2270",197000,1014000,17794,35,115,2,0,0
"2271",197000,1022000,17498,32,118,12,0,0
"2272",197000,1030000,17202,24,116,20,0,0
"2273",197000,1038000,16906,17,116,11,2,0
"2274",197000,1046000,16610,20,122,0,0,0
"2275",197000,1054000,16314,24,117,2,9,0
"2276",197000,1062000,16018,4,103,18,17,0
"2277",197000,1070000,15722,3,99,31,17,0
"2278",197000,1078000,15426,2,111,18,19,0
"2279",197000,1086000,15130,2,91,24,33,0
"2280",197000,1094000,14834,4,69,32,43,0
"2281",197000,1102000,14538,7,65,34,36,0
"2282",197000,1110000,14242,44,33,27,34,0
"2283",197000,1118000,13946,58,17,2,3,0
"2284",197000,1126000,13650,2,0,0,0,0
"2285",197000,1134000,13354,0,2,0,0,0
"2286",197000,1142000,13058,7,51,41,25,0
"2287",197000,1150000,12762,18,68,20,18,0
"2288",197000,1158000,12466,27,68,30,9,0
"2289",197000,1166000,12170,64,72,39,13,0
"2290",197000,1174000,11874,7,69,45,39,0
"2291",197000,1182000,11578,14,57,55,36,0
"2292",197000,1190000,11282,5,69,59,47,0
"2293",197000,1198000,10986,10,61,33,52,0
"2294",197000,1206000,10690,10,59,17,56,0
"2295",197000,1214000,10394,8,27,42,73,0
"2296",197000,1222000,10098,4,39,23,78,0
"2297",197000,1230000,9802,8,45,21,64,0
"2298",197000,1238000,9506,0,34,22,86,0
"2299",197000,1246000,9210,30,44,12,60,0
"2300",197000,1254000,8914,11,16,23,58,0
"2301",197000,1262000,8618,14,29,73,28,0
"2302",197000,1270000,8322,8,32,31,37,0
"2303",197000,1278000,8026,4,41,21,36,0
"2304",197000,1286000,7730,6,51,26,33,0
"2305",197000,1294000,7434,6,35,34,63,0
"2306",197000,1302000,7138,5,33,32,74,0
"2307",197000,1310000,6842,0,53,16,87,0
"2308",197000,1318000,6546,0,15,52,77,0
"2309",197000,1326000,6250,0,9,66,75,0
"2310",197000,1334000,5954,0,2,116,26,0
"2311",197000,1342000,5658,0,10,71,63,0
"2312",197000,1350000,5362,0,20,75,51,0
"2313",197000,1358000,5066,0,10,75,63,0
"2314",197000,1366000,4770,3,3,108,30,0
"2315",197000,1374000,4474,2,29,55,62,0
"2316",197000,1382000,4178,0,7,54,87,0
"2317",197000,1390000,3882,0,21,45,80,0
"2318",197000,1398000,3586,0,6,17,37,0
"2319",205000,822000,24899,114,30,0,0,0
"2320",205000,830000,24603,51,99,0,0,0
"2321",205000,838000,24307,32,112,0,0,0
"2322",205000,846000,24011,68,78,0,0,0
"2323",205000,854000,23715,68,80,0,0,0
"2324",205000,862000,23419,19,123,0,0,0
"2325",205000,870000,23123,37,109,0,0,0
"2326",205000,878000,22827,48,100,0,0,0
"2327",205000,886000,22531,56,88,0,0,0
"2328",205000,894000,22235,42,108,0,0,0
"2329",205000,902000,21939,64,84,0,0,0
"2330",205000,910000,21643,24,118,0,0,0
"2331",205000,918000,21347,4,144,0,0,0
"2332",205000,926000,21051,9,149,0,0,0
"2333",205000,934000,20755,23,139,0,0,0
"2334",205000,942000,20459,48,118,0,0,0
"2335",205000,950000,20163,31,129,0,0,0
"2336",205000,958000,19867,44,114,0,0,0
"2337",205000,966000,19571,34,97,1,0,0
"2338",205000,974000,19275,18,113,5,0,0
"2339",205000,982000,18979,24,109,5,0,0
"2340",205000,990000,18683,44,94,2,0,0
"2341",205000,998000,18387,71,81,0,0,0
"2342",205000,1006000,18091,28,108,2,0,0
"2343",205000,1014000,17795,30,120,0,0,0
"2344",205000,1022000,17499,27,116,5,0,0
"2345",205000,1030000,17203,16,125,15,0,0
"2346",205000,1038000,16907,16,117,17,0,0
"2347",205000,1046000,16611,9,135,8,0,0
"2348",205000,1054000,16315,35,101,11,2,1
"2349",205000,1062000,16019,14,80,48,8,0
"2350",205000,1070000,15723,11,85,44,14,0
"2351",205000,1078000,15427,6,98,16,36,0
"2352",205000,1086000,15131,2,89,27,38,0
"2353",205000,1094000,14835,1,78,39,50,0
"2354",205000,1102000,14539,1,54,57,30,0
"2355",205000,1110000,14243,17,79,28,24,0
"2356",205000,1118000,13947,52,2,0,0,0
"2357",205000,1142000,13059,6,39,42,19,0
"2358",205000,1150000,12763,4,71,32,21,0
"2359",205000,1158000,12467,7,59,41,25,0
"2360",205000,1166000,12171,27,37,66,6,0
"2361",205000,1174000,11875,52,33,42,19,0
"2362",205000,1182000,11579,27,37,11,63,0
"2363",205000,1190000,11283,30,43,33,32,0
"2364",205000,1198000,10987,9,66,25,60,0
"2365",205000,1206000,10691,4,65,21,66,0
"2366",205000,1214000,10395,21,51,42,68,0
"2367",205000,1222000,10099,7,38,27,104,0
"2368",205000,1230000,9803,16,83,5,56,0
"2369",205000,1238000,9507,32,64,17,47,0
"2370",205000,1246000,9211,44,19,49,34,0
"2371",205000,1254000,8915,0,46,36,78,0
"2372",205000,1262000,8619,8,31,39,68,0
"2373",205000,1270000,8323,12,17,37,24,0
"2374",205000,1278000,8027,5,51,18,46,0
"2375",205000,1286000,7731,5,58,15,54,0
"2376",205000,1294000,7435,2,51,39,50,0
"2377",205000,1302000,7139,1,48,9,90,0
"2378",205000,1310000,6843,0,44,28,74,0
"2379",205000,1318000,6547,1,20,45,82,0
"2380",205000,1326000,6251,4,6,130,10,0
"2381",205000,1334000,5955,0,26,62,60,0
"2382",205000,1342000,5659,1,2,102,41,0
"2383",205000,1350000,5363,0,14,91,39,0
"2384",205000,1358000,5067,0,14,72,60,0
"2385",205000,1366000,4771,0,2,80,56,0
"2386",205000,1374000,4475,0,22,37,87,0
"2387",205000,1382000,4179,0,3,98,45,0
"2388",205000,1390000,3883,0,18,51,81,0
"2389",205000,1398000,3587,0,16,4,18,0
"2390",213000,814000,25196,16,4,0,0,0
"2391",213000,822000,24900,104,40,0,0,0
"2392",213000,830000,24604,132,14,0,0,0
"2393",213000,838000,24308,39,113,0,0,0
"2394",213000,846000,24012,32,122,0,0,0
"2395",213000,854000,23716,93,57,0,0,0
"2396",213000,862000,23420,97,55,0,0,0
"2397",213000,870000,23124,56,98,0,0,0
"2398",213000,878000,22828,73,75,0,0,0
"2399",213000,886000,22532,79,55,0,0,0
"2400",213000,894000,22236,119,31,0,0,0
"2401",213000,902000,21940,135,15,0,0,0
"2402",213000,910000,21644,113,37,0,0,0
"2403",213000,918000,21348,82,64,0,0,0
"2404",213000,926000,21052,46,110,0,0,0
"2405",213000,934000,20756,85,59,0,0,0
"2406",213000,942000,20460,132,16,0,0,0
"2407",213000,950000,20164,108,40,0,0,0
"2408",213000,958000,19868,50,108,0,0,0
"2409",213000,966000,19572,79,61,0,0,0
"2410",213000,974000,19276,65,47,0,0,0
"2411",213000,982000,18980,81,63,0,0,0
"2412",213000,990000,18684,37,123,0,0,0
"2413",213000,998000,18388,84,64,6,0,0
"2414",213000,1006000,18092,54,88,6,0,0
"2415",213000,1014000,17796,22,108,10,0,0
"2416",213000,1022000,17500,31,98,11,0,0
"2417",213000,1030000,17204,34,107,7,0,0
"2418",213000,1038000,16908,40,102,8,0,0
"2419",213000,1046000,16612,34,97,7,2,0
"2420",213000,1054000,16316,10,114,16,0,0
"2421",213000,1062000,16020,10,96,31,13,0
"2422",213000,1070000,15724,14,102,23,23,0
"2423",213000,1078000,15428,0,83,12,51,0
"2424",213000,1086000,15132,3,86,19,34,0
"2425",213000,1094000,14836,0,120,20,30,0
"2426",213000,1102000,14540,1,73,42,34,0
"2427",213000,1110000,14244,15,68,39,30,0
"2428",213000,1118000,13948,43,45,19,15,0
"2429",213000,1126000,13652,16,91,22,11,0
"2430",213000,1134000,13356,0,57,21,18,0
"2431",213000,1142000,13060,3,46,56,35,0
"2432",213000,1150000,12764,1,67,27,19,0
"2433",213000,1158000,12468,6,48,52,42,0
"2434",213000,1166000,12172,30,15,65,22,0
"2435",213000,1174000,11876,18,41,26,51,0
"2436",213000,1182000,11580,24,44,41,35,0
"2437",213000,1190000,11284,54,30,37,21,0
"2438",213000,1198000,10988,14,34,31,61,0
"2439",213000,1206000,10692,8,48,13,67,0
"2440",213000,1214000,10396,11,49,16,78,0
"2441",213000,1222000,10100,3,108,12,41,0
"2442",213000,1230000,9804,24,82,9,33,0
"2443",213000,1238000,9508,35,39,26,50,0
"2444",213000,1246000,9212,9,43,14,66,0
"2445",213000,1254000,8916,32,45,15,36,0
"2446",213000,1262000,8620,5,43,42,70,0
"2447",213000,1270000,8324,4,27,35,86,0
"2448",213000,1278000,8028,2,39,23,74,0
"2449",213000,1286000,7732,5,71,11,63,0
"2450",213000,1294000,7436,21,48,26,75,0
"2451",213000,1302000,7140,7,39,30,102,0
"2452",213000,1310000,6844,2,31,23,120,0
"2453",213000,1318000,6548,0,36,54,58,0
"2454",213000,1326000,6252,2,11,64,67,0
"2455",213000,1334000,5956,4,13,58,67,0
"2456",213000,1342000,5660,3,19,92,30,0
"2457",213000,1350000,5364,1,45,52,52,0
"2458",213000,1358000,5068,2,10,80,54,0
"2459",213000,1366000,4772,1,43,41,59,0
"2460",213000,1374000,4476,5,31,27,83,0
"2461",213000,1382000,4180,2,12,77,57,0
"2462",213000,1390000,3884,0,9,34,97,0
"2463",213000,1398000,3588,0,2,0,4,0
"2464",221000,814000,25197,29,5,0,0,0
"2465",221000,822000,24901,122,20,0,0,0
"2466",221000,830000,24605,55,89,0,0,0
"2467",221000,838000,24309,13,137,0,0,0
"2468",221000,846000,24013,59,87,0,0,0
"2469",221000,854000,23717,77,97,0,0,0
"2470",221000,862000,23421,134,18,0,0,0
"2471",221000,870000,23125,148,2,0,0,0
"2472",221000,878000,22829,81,77,0,0,0
"2473",221000,886000,22533,114,46,0,0,0
"2474",221000,894000,22237,164,0,0,0,0
"2475",221000,902000,21941,112,42,0,0,0
"2476",221000,910000,21645,121,35,0,0,0
"2477",221000,918000,21349,155,7,0,0,0
"2478",221000,926000,21053,168,4,0,0,0
"2479",221000,934000,20757,148,0,0,0,0
"2480",221000,942000,20461,136,12,0,0,0
"2481",221000,950000,20165,146,4,0,0,0
"2482",221000,958000,19869,38,124,0,0,0
"2483",221000,966000,19573,8,134,0,0,0
"2484",221000,974000,19277,30,112,0,0,0
"2485",221000,982000,18981,33,120,1,0,0
"2486",221000,990000,18685,23,141,2,0,0
"2487",221000,998000,18389,33,137,4,0,0
"2488",221000,1006000,18093,27,106,9,0,0
"2489",221000,1014000,17797,46,82,14,0,0
"2490",221000,1022000,17501,17,102,17,0,0
"2491",221000,1030000,17205,29,106,16,7,0
"2492",221000,1038000,16909,34,111,1,0,0
"2493",221000,1046000,16613,23,119,4,0,0
"2494",221000,1054000,16317,9,102,27,10,0
"2495",221000,1062000,16021,3,108,26,9,0
"2496",221000,1070000,15725,2,98,37,19,0
"2497",221000,1078000,15429,8,100,9,27,0
"2498",221000,1086000,15133,2,91,15,40,0
"2499",221000,1094000,14837,11,101,12,32,0
"2500",221000,1102000,14541,6,95,19,20,0
"2501",221000,1110000,14245,1,49,37,63,0
"2502",221000,1118000,13949,7,36,54,53,0
"2503",221000,1126000,13653,0,90,40,32,0
"2504",221000,1134000,13357,0,77,56,15,0
"2505",221000,1142000,13061,3,59,46,40,0
"2506",221000,1150000,12765,4,66,36,32,0
"2507",221000,1158000,12469,15,59,34,34,0
"2508",221000,1166000,12173,10,59,39,32,0
"2509",221000,1174000,11877,41,30,52,21,0
"2510",221000,1182000,11581,2,52,61,27,0
"2511",221000,1190000,11285,10,21,97,18,0
"2512",221000,1198000,10989,20,18,91,17,0
